StockCode,product_clusters,tsne_1,tsne_2,median_unit_price,mode_description
85049D,1,-17.658155,-79.8551,2.46,BRIGHT BLUES RIBBONS 
85049E,1,-18.266228,-80.37797,1.855,SCANDINAVIAN REDS RIBBONS
85049F,1,-18.208794,-80.15391,1.855,BABY BOOM RIBBONS 
85049G,1,-19.024208,-78.69651,1.855,CHOCOLATE BOX RIBBONS 
85049H,1,-18.295868,-79.957085,1.25,URBAN BLACK RIBBONS 
85049a,1,-20.134653,-81.56932,3.325,TRADITIONAL CHRISTMAS RIBBONS
85049b,1,-17.658155,-79.8551,2.46,LUSH GREENS RIBBONS
85049c,1,-17.658155,-79.8551,2.46,ROMANTIC PINKS RIBBONS 
85049d,1,-17.658155,-79.8551,2.46,BRIGHT BLUES RIBBONS 
85049e,1,-17.649117,-80.96347,3.325,SCANDINAVIAN REDS RIBBONS
85049g,1,-19.023214,-78.6958,2.46,CHOCOLATE BOX RIBBONS 
85053,1,-27.06704,-13.470514,3.115,FRENCH ENAMEL CANDLEHOLDER
85054,1,-27.067406,-13.471061,2.95,FRENCH ENAMEL POT W LID
85055,4,-27.030996,-13.476584,3.75,FRENCH ENAMEL UTENSIL HOLDER
85059,1,-27.014566,-13.616611,3.5549999999999997,FRENCH ENAMEL WATER BASIN
85061W,4,-4.7855115,9.762367,1.24,WHITE JEWELLED HEART DECORATION
85062,4,-35.5732,39.899902,2.0549999999999997,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR
85063,1,-4.3332,-16.943445,15.95,CREAM SWEETHEART MAGAZINE RACK
85064,1,-4.138224,-15.429019,5.050000000000001,CREAM SWEETHEART LETTER RACK
85065,1,15.3875,-63.44729,12.75,CREAM SWEETHEART TRAYS
85066,1,-3.2826908,-16.002552,12.75,CREAM SWEETHEART MINI CHEST
85067,1,-5.5220327,-18.211676,17.95,CREAM SWEETHEART WALL CABINET
85068,1,-0.17892787,-46.15791,7.95,CREAM SWEETHEART SHELF + HOOKS
85071A,1,8.83663,-10.381764,0.85,BLUE CHARLIE+LOLA PERSONAL DOORSIGN
85071B,1,9.173897,-10.930964,0.85,RED CHARLIE+LOLA PERSONAL DOORSIGN
85071C,1,-26.966072,-51.68107,1.24,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN"
85071D,1,-26.966072,-51.68107,1.24,CHARLIE+LOLA MY ROOM DOOR SIGN
85078,4,10.112425,-3.522266,1.14,SCANDINAVIAN 3 HEARTS NAPKIN RING
85084,1,8.184884,11.313913,0.85,HOLLY TOP CHRISTMAS STOCKING
85086A,4,30.218939,-9.069056,0.84,CANDY SPOT HEART DECORATION
85087,1,-3.9072788,-65.823074,3.36,CANDY SPOT CUSHION COVER
85088,1,31.437305,-8.148097,1.895,CANDY SPOT HAND BAG
85089,1,30.867973,-8.749254,2.95,CANDY SPOT BUNNY
85092,1,31.35315,-9.8876505,2.3,CANDY SPOT TEA COSY
85093,1,30.23513,-10.148749,1.25,CANDY SPOT EGG WARMER HARE
85094,1,30.234556,-10.148841,1.05,CANDY SPOT EGG WARMER RABBIT
85095,1,8.443435,-29.077208,1.4649999999999999,THREE CANVAS LUGGAGE TAGS
85096,1,30.856775,-8.748579,5.6850000000000005,HILDA CANDY SPOT RABBIT
85098B,1,-13.660767,-9.2472725,3.75,BLUE FLYING SINGING CANARY
85099B,1,41.83438,9.05752,1.995,JUMBO BAG RED RETROSPOT
85099C,1,42.730988,34.294243,1.87,JUMBO  BAG BAROQUE BLACK WHITE
85099F,1,42.74732,33.444763,1.95,JUMBO BAG STRAWBERRY
85099f,1,44.611267,33.61864,5.01,JUMBO BAG STRAWBERRY
85103,4,-11.707048,37.903816,5.95,SILVER T-LIGHT SETTING
85104,4,-11.742962,37.860363,2.75,SILVER GLASS T-LIGHT SET
85106,4,-10.877559,33.052063,2.12,CUT GLASS HEXAGON T-LIGHT HOLDER
85107,4,-10.876766,33.051785,2.55,CUT GLASS T-LIGHT HOLDER OCTAGON
85109,4,-9.458823,32.926395,0.85,PINK BOUDOIR T-LIGHT HOLDER
85111,4,-12.186214,41.72809,1.855,SILVER GLITTER FLOWER VOTIVE HOLDER
85114A,1,-7.5955534,-27.412546,2.4699999999999998,BLACK ENCHANTED FOREST PLACEMAT
85114B,1,-26.477776,13.087728,2.4699999999999998,IVORY ENCHANTED FOREST PLACEMAT
85114C,1,-7.331043,-27.2593,2.4699999999999998,RED ENCHANTED FOREST PLACEMAT
85114a,1,-17.899658,-5.2672796,3.325,BLACK ENCHANTED FOREST PLACEMAT
85114b,1,-26.496262,13.054397,3.325,IVORY ENCHANTED FOREST PLACEMAT
85114c,1,-17.897291,-5.269922,3.325,RED ENCHANTED FOREST PLACEMAT
85115B,1,-24.01535,-26.918627,8.29,S/4 BLACK DISCO PARTITION PANEL
85116,4,-9.452709,32.93466,1.63,BLACK CANDELABRA T-LIGHT HOLDER
85118,4,-9.615914,32.01404,1.25,HEART T-LIGHT HOLDER
85119,1,2.8351893,-48.543694,3.36,WATERING CAN SINGLE HOOK PISTACHIO
85123A,4,-11.345231,30.64512,3.075,WHITE HANGING HEART T-LIGHT HOLDER
85123a,4,-11.34036,30.63393,6.699999999999999,WHITE HANGING HEART T-LIGHT HOLDER
85124B,1,-44.028492,-35.63104,4.96,BLUE JUICY FRUIT PHOTO FRAME
85124C,1,-44.028492,-35.63104,4.96,GREEN JUICY FRUIT PHOTO FRAME
85125,1,-64.41438,-2.1687176,4.6,SMALL ROUND CUT GLASS CANDLESTICK
85126,1,-63.90351,-1.5560151,10.16,LARGE ROUND CUTGLASS CANDLESTICK
85127,1,-14.054145,21.60609,4.95,SMALL SQUARE CUT GLASS CANDLESTICK
85129B,4,-34.493908,37.793655,1.855,BEADED CRYSTAL HEART GREEN SMALL
85129C,4,-34.495884,37.793285,2.46,BEADED CRYSTAL HEART BLUE SMALL
85129D,4,-34.495884,37.793285,2.46,BEADED CRYSTAL HEART PINK SMALL
85130A,4,-20.308872,34.172417,1.65,BEADED PEARL HEART WHITE LARGE
85130B,4,-33.532402,38.04384,1.65,BEADED CRYSTAL HEART GREEN LARGE
85130C,4,-33.532402,38.04384,1.65,BEADED CRYSTAL HEART BLUE  LARGE
85130D,4,-33.530792,38.044147,2.4699999999999998,BEADED CRYSTAL HEART PINK LARGE
85131A,4,-19.746063,34.995033,0.85,BEADED PEARL HEART WHITE ON STICK
85131B,4,-34.223293,38.15655,0.85,BEADED CRYSTAL HEART GREEN ON STICK
85131C,4,-34.22391,38.15676,0.9550000000000001,BEADED CRYSTAL HEART BLUE ON STICK
85131D,4,-34.223293,38.15655,0.85,BEADED CRYSTAL HEART PINK ON STICK
85132A,1,-59.621517,-15.762674,8.29,CHARLIE + LOLA BISCUITS TINS
85132B,1,-59.621517,-15.762674,8.29,CHARLIE AND LOLA TABLE TINS
85132C,1,-59.621517,-15.762674,8.29,CHARLIE AND LOLA FIGURES TINS
85132a,1,-59.871227,-15.530902,14.76,CHARLIE + LOLA BISCUITS TINS
85132b,1,-59.621517,-15.762674,8.29,CHARLIE AND LOLA TABLE TINS
85132c,1,-59.621517,-15.762674,8.29,CHARLIE AND LOLA FIGURES TINS
85135A,1,-21.903847,-24.881048,7.95,YELLOW DRAGONFLY HELICOPTER
85135B,1,-23.436417,-26.323116,8.21,BLUE DRAGONFLY HELICOPTER
85135C,1,-24.036772,-26.890293,8.29,RED DRAGONFLY HELICOPTER
85136A,1,-24.262756,-26.427656,8.29,YELLOW SHARK HELICOPTER
85136B,1,-21.56153,-25.358286,7.95,BLUE SHARK HELICOPTER
85136C,1,-24.270239,-26.416533,8.29,RED SHARK HELICOPTER
85141,1,-18.898392,23.48589,8.62,JARDIN ETCHED GLASS FRUITBOWL
85144,1,-18.862825,23.55643,7.25,JARDIN ETCHED GLASS CHEESE DISH
85145,4,-41.47665,16.008207,8.35,JARDIN ETCHED GLASS LARGE BELL JAR
85146,4,-41.480137,16.0031,5.45,JARDIN ETCHED GLASS SMALL BELL JAR
85150,1,-24.553059,-55.02451,3.67,LADIES & GENTLEMEN METAL SIGN
85152,1,-26.963692,-51.67666,1.885,HAND OVER THE CHOCOLATE   SIGN 
85159A,1,-39.66157,13.927752,1.95,"BLACK TEA,COFFEE,SUGAR JARS"
85159B,1,-39.661392,13.957696,4.4,"WHITE TEA,COFFEE,SUGAR JARS"
85160A,3,54.495426,-32.08434,1.25,WHITE BIRD GARDEN DESIGN MUG
85160B,3,54.495426,-32.08434,1.25,BLACK BIRD GARDEN DESIGN MUG
85160a,3,54.49684,-32.08923,16.13,WHITE BIRD GARDEN DESIGN MUG
85161,1,-32.759155,-24.362165,17.95,ACRYLIC GEOMETRIC LAMP
85163A,1,-77.441986,-7.3389297,9.71,WHITE BAROQUE WALL CLOCK 
85163B,1,-77.47043,-7.437907,10.95,BLACK BAROQUE WALL CLOCK 
85167B,1,-44.038784,-35.674156,4.25,BLACK GRAND BAROQUE PHOTO FRAME
85168B,1,-75.09981,-5.352601,8.485,BLACK BAROQUE CARRIAGE CLOCK
85169A,4,3.7023015,41.652042,1.06,IVORY LOVE BIRD CANDLE
85169B,1,3.8310413,41.503544,1.05,BLACK LOVE BIRD CANDLE
85169C,1,3.831067,41.503735,1.06,EAU DE NIL LOVE BIRD CANDLE
85169D,1,3.831067,41.503735,1.06,PINK LOVE BIRD CANDLE
85170A,4,0.051286247,39.951675,2.1,SET/6 IVORY BIRD T-LIGHT CANDLES
85170B,4,0.06919743,39.84239,2.485,SET/6 BLACK BIRD T-LIGHT CANDLES
85170C,4,0.12914698,39.688614,2.485,SET/6 EAU DE NIL BIRD T-LIGHTS
85170D,4,0.069185734,39.84233,2.46,SET/6 PINK BIRD T-LIGHT CANDLES
85172,4,-4.057693,40.665077,0.78,HYACINTH BULB T-LIGHT CANDLES
85173,4,-4.0427976,40.3834,2.485,SET/6 FROG PRINCE T-LIGHT CANDLES
85174,1,-5.433483,48.355217,4.25,S/4 CACTI CANDLES
85175,4,-4.057721,40.663624,0.83,CACTI T-LIGHT CANDLES
85176,1,20.663855,23.830345,1.24,SEWING SUSAN 21 NEEDLE SET
85177,1,-36.931522,0.23180078,0.85,BASKET OF FLOWERS SEWING KIT
85178,1,9.665174,-20.58411,1.245,VICTORIAN SEWING KIT
85179A,1,-47.157265,-50.11913,3.58,GREEN BITTY LIGHT CHAIN
85179C,1,-47.15727,-50.11914,3.58,PINK BITTY LIGHT CHAIN
85179a,1,-47.0382,-49.91257,2.46,GREEN BITTY LIGHT CHAIN
85180A,4,-47.84603,-50.596394,3.16,RED HEARTS LIGHT CHAIN 
85180B,4,-47.850502,-50.59109,3.58,PINK HEARTS LIGHT CHAIN 
85183A,1,-13.6609955,-9.247221,3.75,CHARLIE & LOLA WASTEPAPER BIN BLUE
85183B,1,-13.30598,-9.139158,3.75,CHARLIE & LOLA WASTEPAPER BIN FLORA
85184C,4,12.378365,33.794933,3.12,S/4 VALENTINE DECOUPAGE HEART BOX
85184c,4,12.668342,33.705204,5.79,SET 4 VALENTINE DECOUPAGE HEART BOX
85185B,1,-21.581259,-7.6082263,2.95,PINK HORSE SOCK PUPPET
85185D,1,-21.378752,-8.05052,2.95,FROG SOCK PUPPET
85186A,1,-43.560116,-20.246662,0.83,EASTER BUNNY GARLAND OF FLOWERS
85186C,1,-8.95247,-4.246248,0.83,BUNNY EGG GARLAND
85187,1,-48.902264,-19.995806,1.65,S/12 MINI RABBIT EASTER
85188A,1,-7.0900583,3.0113282,1.24,GREEN METAL SWINGING BUNNY
85188B,1,-7.087627,2.9747841,1.63,PINK METAL SWINGING BUNNY
85189,4,-53.273117,23.689121,0.85,HANGING BUTTERFLY  EGG
85194L,4,-15.189064,7.7356424,0.85,HANGING SPRING FLOWER EGG LARGE
85194S,4,-15.152377,7.769166,0.64,HANGING SPRING FLOWER EGG SMALL
85195,4,-10.456732,13.380556,2.1,HANGING HEART BASKET
85197,1,19.44614,38.640392,2.1,SET OF 12 MINI BUNNIES IN A BUCKET
85198,1,21.027885,-26.056997,0.85,ASSORTED FARMYARD ANIMALS IN BUCKET
85199L,4,-24.653269,0.87865096,0.95,LARGE HANGING IVORY & RED WOOD BIRD
85199S,4,-24.904621,0.67234355,0.83,SMALL HANGING IVORY/RED WOOD BIRD
85200,1,2.549055,-16.179953,1.25,BUNNY EGG BOX
85202,4,-39.480938,-7.2053857,0.61,HANGING WOOD AND FELT HEART
85203,4,-39.416443,-7.0858946,0.43,HANGING WOOD AND FELT BUTTERFLY 
85204,4,-39.494473,-7.2335978,0.42,HANGING WOOD AND FELT FLOWER
85205B,1,-39.872223,-11.942843,3.755,PINK FELT EASTER RABBIT GARLAND
85206A,1,-44.122448,-13.571692,2.4699999999999998,CREAM FELT EASTER EGG BASKET
85206B,1,-44.025852,-13.402786,1.65,PINK FELT EASTER EGG BASKET
85208,1,-40.959995,-9.622716,2.1,SET/12 FUNKY FELT FLOWER PEG IN BAG
85211,1,4.502325,-31.993011,1.65,S/4 GROOVY CAT MAGNETS
85212,3,3.4072034,-0.23242116,0.85,MINI PAINTED GARDEN DECORATION 
85213,3,1.4856744,-22.849506,1.24,MINI  ZINC GARDEN DECORATIONS 
85214,1,-37.39294,0.9498248,1.65,TUB 24 PINK FLOWER PEGS
85215,1,20.562294,-26.038145,1.24,ASSORTED CHEESE FRIDGE MAGNETS
85216,1,21.94567,-25.621325,0.65,ASSORTED CAKES FRIDGE MAGNETS
85224,1,25.168768,-22.634659,2.1,ASSORTED COLOUR SILK GLASSES CASE
85225,2,35.91286,-59.170193,1.125,BLING KEY RING STAND
85227,1,29.813456,61.4945,1.24,SET OF 6 3D KIT CARDS FOR KIDS
85230A,1,-4.0509734,46.16042,0.25,OPIUM SCENTED VOTIVE CANDLE
85230B,1,-4.0509734,46.16042,0.25,CINNAMON SCENTED VOTIVE CANDLE
85230E,1,-3.8015258,46.57251,0.25,STRAWBRY SCENTED VOTIVE CANDLE
85230F,1,-4.0555997,46.162075,0.25,JASMINE VOTIVE CANDLE
85230G,1,-4.0555997,46.162075,0.25,ORANGE VOTIVE CANDLE
85231B,4,-4.2262406,37.329697,1.24,CINAMMON SET OF 9 T-LIGHTS
85231G,4,-4.2262406,37.329697,1.24,ORANGE SCENTED SET/9 T-LIGHTS
85231b,4,-4.2334304,37.327644,1.645,CINAMMON SET OF 9 T-LIGHTS
85231g,4,-4.233202,37.327694,1.63,ORANGE SCENTED SET/9 T-LIGHTS
85232A,1,-61.97445,-16.150671,7.455,SET/3 POLKADOT STACKING TINS
85232B,1,-60.930584,-16.713497,4.6,SET OF 3 BABUSHKA STACKING TINS
85232D,1,-61.016464,-16.562782,7.455,SET/3 DECOUPAGE STACKING TINS
90000A,1,-35.750835,47.05032,6.09,RASPBERRY ANT COPPER FLOWER NECKLAC
90000B,1,-35.750618,47.05032,6.23,MIDNIGHT BLUE COPPER FLOWER NECKLAC
90000D,1,-35.750618,47.05032,6.23,COPPER/OLIVE GREEN FLOWER NECKLACE
90001A,1,-31.351788,22.444305,4.2,ANTIQUE RASPBERRY FLOWER EARRINGS
90001B,1,-31.35179,22.444305,4.2,ANTIQUE MID BLUE FLOWER EARRINGS
90001C,1,-31.351954,22.44429,4.24,ANTIQUE OPAL WHITE FLOWER EARRINGS
90001D,1,-31.351774,22.444267,4.245,ANTIQUE OLIVE GREEN FLOWER EARRINGS
90002D,1,8.308169,-2.5342255,3.74,FLOWER BURST SILVER RING CRYSTAL
90003B,4,27.470083,-20.253176,3.75,ROSE COLOUR PAIR HEART HAIR SLIDES
90003C,4,-15.80015,12.783422,3.75,MIDNIGHT BLUE PAIR HEART HAIR SLIDE
90003D,4,-35.43838,39.77672,3.74,CRYSTAL PAIR HEART HAIR SLIDES
90003E,4,-15.798342,12.782412,3.75,GREEN PAIR HEART HAIR SLIDES
90005A,1,-29.661917,-12.238109,2.07,JADE GREEN ENAMEL HAIR COMB
90010A,1,-49.62608,42.826416,9.26,MIDNIGHT BLUE GLASS/SILVER BRACELET
90010B,1,-49.588028,43.25076,9.36,BLACK/WHITE GLASS/SILVER BRACELET
90010E,1,-49.608162,42.748127,9.15,AMBER GLASS/SILVER BRACELET
90011A,1,-37.803936,34.16008,2.95,MIDNIGHT BLUE CRYSTAL DROP EARRINGS
90011B,1,-37.803936,34.16008,2.95,BLACK CRYSTAL DROP EARRINGS
90011C,1,-37.803734,34.160034,2.9,GREEN CRYSTAL DROP EARRINGS
90011D,1,-37.803837,34.16,2.9299999999999997,PURPLE CRYSTAL DROP EARRINGS
90011E,1,-37.803837,34.16,2.9299999999999997,AMBER CRYSTAL DROP EARRINGS
90012A,1,-35.65494,42.681206,9.98,MIDNIGHT BLUE DROP CRYSTAL NECKLACE
90012B,1,-35.653748,42.67396,6.449999999999999,BLACK DROP CRYSTAL NECKLACE
90013A,1,-36.771736,29.661182,3.75,MIDNIGHT BLUE VINTAGE EARRINGS
90013B,1,-36.770195,29.661263,4.15,BLACK VINTAGE EARRINGS
90013C,1,-36.770195,29.661263,4.15,GREEN VINTAGE EARRINGS 
90013D,1,-36.77,29.661264,4.195,PURPLE VINTAGE EARRINGS
90014A,1,-31.020884,47.938046,10.4,SILVER/MOP ORBIT NECKLACE
90014B,0,-27.473185,30.250113,10.175,GOLD M PEARL  ORBIT NECKLACE
90014C,1,-27.656012,50.175854,9.95,SILVER AND BLACK ORBIT NECKLACE
90016A,1,-32.545403,48.381958,8.32,SILVER/M.O.P PENDANT ORBIT NECKLACE
90016B,1,-32.25285,48.66948,8.41,GOLD/M.O.P PENDANT ORBIT NECKLACE
90016C,1,-32.545403,48.381958,8.32,SILVER/BLACK PENDANT ORBIT NECKLACE
90018A,1,-36.636086,25.797281,4.24,SILVER M.O.P ORBIT DROP EARRINGS
90018B,0,-28.757368,29.208221,4.24,GOLD M.O.P ORBIT DROP EARRINGS
90018C,1,-36.63611,25.797327,4.2,SILVER BLACK ORBIT DROP EARRINGS
90019A,1,-50.62657,45.258564,5.4,SILVER M.O.P ORBIT BRACELET
90019B,0,-28.86793,31.144247,5.4,GOLD M.O.P ORBIT BRACELET
90019C,1,-50.62657,45.258564,5.4,SILVER BLACK ORBIT BRACELET
90020,1,-27.048292,42.217697,12.48,FILIGREE DIAMANTE CHAIN
90021,1,-30.477459,47.846466,11.95,LASER CUT MULTI STRAND NECKLACE
90022,1,-37.680325,28.317278,3.75,EDWARDIAN DROP EARRINGS JET BLACK
90023,1,-27.77343,40.35711,4.24,FILIGREE DIAMANTE EARRINGS
90024B,1,-32.25285,48.66948,8.41,NEW BAROQUE B'FLY NECKLACE RED
90024C,1,-32.45799,48.121727,8.49,NEW BAROQUE B'FLY NECKLACE GREEN
90024D,1,-32.25285,48.66948,8.41,NEW BAROQUE B'FLY NECKLACE PINK
90024E,1,-32.53916,48.18017,8.405000000000001,NEW BAROQUE B'FLY NECKLACE MONTANA
90024F,1,-35.654438,42.6778,8.49,NEW BAROQUE B'FLY NECKLACE CRYSTAL
90025A,1,-50.253437,22.433687,3.75,BAROQUE BUTTERFLY EARRINGS BLACK
90025B,1,-50.25346,22.43367,3.73,BAROQUE BUTTERFLY EARRINGS RED
90025D,1,-50.25346,22.43367,3.73,BAROQUE BUTTERFLY EARRINGS PINK
90025E,1,-50.25346,22.43367,3.73,BAROQUE BUTTERFLY EARRINGS MONTANA
90025F,1,-49.389236,22.811224,3.74,BAROQUE BUTTERFLY EARRINGS CRYSTAL
90026A,1,-33.160572,54.962906,8.5,GLASS BEAD HOOP NECKLACE BLACK
90026B,1,-33.16069,54.96292,8.41,GLASS BEAD HOOP NECKLACE MONTANA
90026C,1,-33.16069,54.96292,8.41,GLASS BEAD HOOP NECKLACE GREEN
90026D,1,-33.160572,54.962906,8.5,GLASS BEAD HOOP NECKLACE AMETHYST
90027A,1,-42.762554,29.239883,2.95,GLASS BEAD HOOP EARRINGS BLACK
90027B,1,-42.76255,29.23989,2.9299999999999997,GLASS BEAD HOOP EARRINGS MONTANA
90027C,1,-42.76254,29.239893,2.9,GLASS BEAD HOOP EARRINGS GREEN
90027D,1,-42.7626,29.239902,3.135,GLASS BEAD HOOP EARRINGS AMETHYST
90028,1,-22.697426,5.824509,8.49,NEW BAROQUE LARGE NECKLACE BLK/WHIT
90029,1,-32.976543,46.90834,8.41,NEW BAROQUE SMALL NECKLACE BLACK
90030A,1,30.382343,-8.426152,1.0,SPOTTED WHITE NATURAL SEED NECKLACE
90030B,1,-34.60462,49.662514,5.880000000000001,RED KUKUI COCONUT SEED NECKLACE
90030C,1,-34.358635,50.10299,5.82,BROWN KUKUI COCONUT SEED NECKLACE
90031,1,-27.557251,0.2861791,5.94,BILI NUT AND WOOD NECKLACE
90032,4,-27.018724,15.322273,6.23,IVORY SHELL HEART NECKLACE
90033,4,-29.334425,13.738843,2.54,IVORY SHELL HEART EARRINGS
90034,1,-27.867104,50.520622,10.085,WHITE SILVER NECKLACE SHELL GLASS
90035A,1,-29.350664,-25.229399,10.684999999999999,"PEARL & SHELL 42""NECKL. GREEN"
90035C,1,-26.582321,12.94609,10.75,"PEARL & SHELL 42""NECKL. IVORY"
90036A,1,-10.737564,-3.3605826,7.95,FLOWER GARLAND NECKLACE RED
90036B,1,-10.984478,-3.207285,7.95,"FLOWER GLASS GARLAND NECKL.36""GREEN"
90036C,1,-10.984441,-3.2073154,7.925000000000001,"FLOWER GLASS GARLAND NECKL.36""BLUE"
90036D,1,-10.984441,-3.2073154,7.925000000000001,"FLOWER GLASS GARLAND NECKL.36""BLACK"
90036E,1,-36.012234,4.2530165,7.925000000000001,"FLOWER GLASS GARLD NECKL36""AMETHYST"
90036F,1,-36.012253,4.253012,8.01,"FLOWER GLASS GARLD NECKL36""TURQUOIS"
90037A,1,-44.86413,42.055733,2.48,TINY CRYSTAL BRACELET RED
90037B,1,-44.863926,42.055767,2.54,TINY CRYSTAL BRACELET GREEN
90037C,1,-44.864204,42.055767,2.51,TINY CRYSTAL BRACELET BLUE
90038A,1,-47.70815,37.984108,3.75,GLASS AND PAINTED BEADS BRACELET TO
90038B,1,-47.70815,37.984108,3.75,GLASS AND PAINTED BEADS BRACELET OL
90038C,1,-48.869385,39.800217,3.74,GLASS AND BEADS BRACELET IVORY
90039A,1,-47.52104,44.97747,3.74,FIRE POLISHED GLASS BRACELET RED
90039B,1,-47.520824,44.976833,3.75,FIRE POLISHED GLASS BRACELET MONTAN
90039C,1,-47.520824,44.976833,3.75,FIRE POLISHED GLASS BRACELET BLACK
90039D,1,-47.520824,44.976833,3.75,FIRE POLISHED GLASS BRACELET GREEN
90040A,1,-47.522533,44.978878,4.15,MURANO STYLE GLASS BRACELET RED
90040B,1,-47.52075,44.976757,3.73,MURANO STYLE GLASS BRACELET BLACK
90040C,0,-28.927568,31.182455,3.73,MURANO STYLE GLASS BRACELET GOLD
90041,1,-13.652738,-8.95476,3.73,PEARL AND CHERRY QUARTZ BRACLET
90042A,0,-28.863224,31.141945,2.55,FRESHWATER PEARL BRACELET GOLD
90042C,1,-47.958244,40.639553,2.54,FRESHWATER PEARL BRACELET IVORY
90043,1,-18.35133,63.94455,7.455,COPPER AND BRASS BAG CHARM
90046,1,-17.322332,64.63016,4.95,WHITE WITH METAL BAG CHARM
90048,1,-17.322332,64.63016,4.95,GREEN WITH METAL BAG CHARM
90049,0,-16.669317,65.01523,7.455,IVORY GOLD METAL BAG CHARM
90050,1,-27.057377,15.297846,7.01,CRACKED GLAZE NECKLACE IVORY
90051,1,-33.48261,49.148388,7.07,CRACKED GLAZE NECKLACE RED
90052,1,-33.48261,49.148388,7.07,CRACKED GLAZE NECKLACE BROWN
90053,1,-29.326197,13.734832,2.5149999999999997,CRACKED GLAZE EARRINGS IVORY
90054,1,-38.39693,28.480421,2.54,CRACKED GLAZE EARRINGS RED
90055,1,-38.20866,28.691185,2.54,CRACKED GLAZE EARRINGS BROWN
90056,1,-27.05641,15.296168,10.935,CHUNKY CRACKED GLAZE NECKLACE IVORY
90057,1,-23.586626,40.306557,2.3200000000000003,DIAMANTE RING ASSORTED IN BOX.
90058A,1,-37.77914,34.140415,0.38,CRYSTAL STUD EARRINGS CLEAR DISPLAY
90058B,1,-37.26324,33.677654,0.38,CRYSTAL STUD EARRINGS ASSORTED COL 
90059A,1,-24.956959,42.566093,1.67,DIAMANTE HAIR GRIP PACK/2 CRYSTAL
90059B,1,-24.72859,43.205357,1.67,DIAMANTE HAIR GRIP PACK/2 BLACK DIA
90059C,1,-24.72859,43.205357,1.67,DIAMANTE HAIR GRIP PACK/2 MONTANA
90059D,1,-24.72859,43.205357,1.67,DIAMANTE HAIR GRIP PACK/2 PERIDOT
90059E,1,-24.72859,43.205357,1.67,DIAMANTE HAIR GRIP PACK/2 RUBY
90059F,1,-24.613184,43.365257,1.67,DIAMANTE HAIR GRIP PACK/2 LT ROSE
90060B,0,-26.20601,29.373644,5.95,FIRE POLISHED GLASS NECKL GOLD
90060D,1,-18.807903,23.644915,5.95,FIRE POLISHED GLASS NECKL BRONZE
90060F,1,-18.77972,23.645975,5.880000000000001,FIRE POLISHED GLASS NECKL GREEN
90062,1,-49.744526,43.132442,12.615,CARNIVAL BRACELET
90063A,1,-36.82894,43.513695,8.5,WHITE VINT ART DECO CRYSTAL NECKLAC
90063B,1,-36.828896,43.51357,8.41,BLACK VINT ART DEC CRYSTAL NECKLACE
90064A,1,-38.203438,34.302864,3.95,WHITE VINTAGE CRYSTAL EARRINGS
90064B,1,-38.202576,34.30236,3.75,BLACK VINTAGE  CRYSTAL EARRINGS
90065A,1,-44.912727,42.053925,6.75,WHITE VINTAGE CRYSTAL BRACELET
90065B,1,-44.515965,42.04813,6.75,BLACK VINT ART DEC CRYSTAL BRACELET
90067A,1,-36.774773,29.66245,2.925,PINK VINTAGE VICTORIAN EARRINGS
90067B,1,-36.774605,29.661945,2.9,BROWN VINTAGE VICTORIAN EARRINGS
90068,1,-31.204704,51.878193,7.5,"RUBY GLASS NECKLACE 42"""
90069,1,-31.204704,51.878193,7.5,RUBY GLASS CLUSTER NECKLACE
90070,1,-47.527416,44.983192,6.23,RUBY GLASS CLUSTER BRACELET
90071,1,-39.166492,29.025187,1.25,RUBY GLASS CLUSTER EARRINGS
90072,1,-37.693096,28.093456,4.15,RUBY DROP CHANDELIER EARRINGS
90073,1,-38.904213,35.90007,4.98,VINTAGE ENAMEL & CRYSTAL EARRINGS
90074,1,-31.70778,47.725384,9.57,BLACK DIAMOND CLUSTER NECKLACE
90075,1,-31.909449,47.823845,9.26,MONTANA DIAMOND CLUSTER NECKLACE
90076,1,-38.01968,28.69267,2.9,MONTANA DIAMOND CLUSTER EARRINGS
90077,1,-37.79527,28.54395,2.9299999999999997,BLACK DIAMOND CLUSTER EARRINGS
90078,1,-18.870115,23.541735,7.5,PINK/WHITE GLASS DEMI CHOKER
90079,1,-39.015068,36.245373,4.98,VINTAGE ENAMEL & CRYSTAL NECKLACE
90081A,1,27.271637,-19.299562,4.95,LILY BROOCH AMETHYST COLOUR
90081B,1,27.271637,-19.299562,4.95,LILY BROOCH WHITE/SILVER COLOUR
90081C,1,27.27228,-19.29957,4.98,LILY BROOCH OLIVE COLOUR
90082A,1,-26.11573,38.05187,6.5,DIAMANTE BOW BROOCH GREEN COLOUR
90082B,1,-26.11566,38.05187,6.35,DIAMANTE BOW BROOCH RED COLOUR
90082D,1,-26.115734,38.05186,6.57,DIAMANTE BOW BROOCH BLACK COLOUR
90083,1,-20.659275,67.51973,0.9099999999999999,CRYSTAL CZECH CROSS PHONE CHARM
90084,1,-20.659674,67.52013,0.85,PINK CRYSTAL GUITAR PHONE CHARM
90085,1,-20.658415,67.51638,1.63,CRYSTAL STILETTO PHONE CHARM
90086,1,-20.65868,67.51724,1.24,CRYSTAL FROG PHONE CHARM
